customer_id,last_order_date,recency_days,frequency_orders,monetary_revenue
16990,2011-05-05,218,1,179.0
15139,2011-04-14,239,2,178.96
16620,2011-12-06,3,2,178.96
15262,2011-01-20,323,1,178.95
13778,2011-08-28,103,1,178.7
17879,2011-06-19,173,1,178.52
17253,2011-11-21,18,1,178.26
17356,2011-02-01,311,1,178.22
18282,2011-12-02,7,2,178.05
16403,2011-01-31,312,1,177.5
13618,2011-06-19,173,1,177.34
12618,2011-11-18,21,1,177.31
13072,2011-03-18,266,1,177.15
12923,2011-10-06,64,1,176.97
17947,2011-11-02,37,1,176.68
14287,2011-12-01,8,3,176.63
12509,2011-02-28,284,1,176.5
18274,2011-11-09,30,1,175.92
17582,2011-04-17,236,1,175.27
16144,2011-04-07,246,1,175.2
17331,2011-08-08,123,1,175.2
18010,2011-03-28,256,1,174.8
14355,2010-12-09,365,1,174.4
13560,2011-12-02,7,1,174.37
14518,2011-10-06,64,1,174.37
15335,2011-10-17,53,1,173.97
18278,2011-09-27,73,1,173.9
16861,2011-10-11,59,2,173.76
14798,2011-10-18,52,3,173.74
16565,2010-12-10,364,1,173.7
12441,2010-12-08,366,1,173.55
15565,2011-10-20,50,2,173.16
15670,2011-02-16,296,1,173.05
14693,2011-03-20,264,1,172.9
18048,2011-05-20,203,2,172.29
13690,2011-10-11,59,1,172.25
13922,2010-12-23,351,1,172.25
12442,2011-12-06,3,1,172.06
14536,2011-03-25,259,1,171.8
16773,2011-10-13,57,1,171.59
17245,2011-05-19,204,1,171.45
15432,2011-11-16,23,1,171.19
17542,2011-03-15,269,1,170.75
14860,2011-11-20,19,1,170.32
18058,2011-11-30,9,1,170.16
15016,2011-06-20,172,1,170.04
16921,2011-10-09,61,1,169.79
13962,2011-11-18,21,2,169.55
14218,2011-10-28,42,1,169.48
18004,2010-12-12,362,1,169.47
12367,2011-12-05,4,1,168.9
14578,2011-12-06,3,1,168.63
18269,2010-12-08,366,1,168.6
17367,2011-04-15,238,1,168.4
15888,2011-09-20,80,1,168.31
18099,2011-08-04,127,1,168.31
16282,2011-01-04,339,1,168.3
17737,2011-11-30,9,2,168.24
15986,2011-11-09,30,1,168.12
12551,2010-12-17,357,1,168.0
15374,2011-08-03,128,1,168.0
18088,2011-10-09,61,1,167.67
17561,2011-11-20,19,1,167.62
16952,2011-08-22,109,2,167.61
15920,2011-07-08,154,4,167.5
16405,2011-02-10,302,2,167.25
18014,2011-11-11,28,1,166.42
14295,2011-10-30,40,1,166.2
17650,2011-11-18,21,1,166.08
12817,2011-03-03,281,1,166.04
14485,2011-11-01,38,1,165.75
14552,2011-07-11,151,1,165.07
18042,2011-10-17,53,1,165.05
13470,2011-09-01,99,2,165.0
15316,2011-01-17,326,1,165.0
15904,2011-12-01,8,1,164.68
17535,2011-03-04,280,1,164.4
13603,2011-11-13,26,1,164.34
12920,2011-11-22,17,1,164.23
18200,2011-08-25,106,1,163.8
14354,2011-12-04,5,2,163.62
17110,2011-06-27,165,1,163.3
13223,2011-05-23,200,2,163.2
16406,2011-11-21,18,1,163.07
15167,2011-01-23,320,1,163.0
16517,2011-03-07,277,1,162.7
15733,2011-03-02,282,1,162.3
15325,2011-08-28,103,1,162.29
16932,2011-10-17,53,1,161.94
17600,2011-11-22,17,1,161.67
15458,2011-11-14,25,1,161.64
16113,2011-06-09,183,1,161.38
14362,2011-11-17,22,1,161.2
14204,2011-12-07,2,1,161.03
14089,2011-10-14,56,1,161.0
14237,2010-12-01,373,1,161.0
13229,2011-04-28,225,1,160.95
15852,2011-06-06,186,2,160.71
17344,2011-10-24,46,1,160.57
12573,2011-04-26,227,1,160.54
18203,2011-07-05,157,1,160.42
18146,2011-07-22,140,2,160.35
14714,2011-11-15,24,1,160.19
12966,2011-11-30,9,1,160.18
13420,2011-07-13,149,2,159.85
16213,2011-09-22,78,1,159.0
18224,2011-03-21,263,1,158.95
13937,2011-06-23,169,1,158.85
17165,2011-02-28,284,1,158.68
15160,2010-12-17,357,1,158.16
15348,2011-09-28,72,1,158.04
15988,2011-11-20,19,1,158.03
17556,2011-05-18,205,1,157.9
14799,2011-10-19,51,1,157.7
14148,2011-04-20,233,1,157.2
17128,2011-01-09,334,1,157.09
14585,2011-10-20,50,1,157.05
17118,2011-01-26,317,1,157.02
15007,2011-07-03,159,1,156.91
14406,2011-08-12,119,1,156.75
15438,2011-07-31,131,1,156.58
15263,2011-08-25,106,1,156.51
13898,2011-01-18,325,1,155.93
17871,2011-05-19,204,1,155.9
17899,2011-07-03,159,1,155.8
14813,2010-12-05,369,2,155.43
17832,2011-10-21,49,1,155.37
12738,2010-12-02,372,1,155.35
16720,2011-11-13,26,1,155.24
15447,2011-01-13,330,1,155.17
13809,2011-02-07,305,1,155.05
14368,2011-01-24,319,1,155.0
14046,2011-02-28,284,1,154.99
17698,2011-03-24,260,1,154.95
15740,2011-10-21,49,1,154.88
17026,2011-06-07,185,2,154.83
15226,2011-02-02,310,1,154.41
17517,2011-02-04,308,1,153.94
17286,2011-11-18,21,1,153.92
16351,2011-01-11,332,1,153.9
12602,2011-10-12,58,1,153.12
17714,2011-01-23,320,1,153.0
16248,2011-10-09,61,1,152.94
17984,2011-07-17,145,1,152.68
18138,2011-02-17,295,1,152.65
14066,2011-03-18,266,1,152.55
17707,2011-06-07,185,2,152.4
13514,2011-09-27,73,1,152.2
14039,2011-11-06,33,1,152.2
17898,2011-09-15,85,2,152.06
16617,2011-04-18,235,1,151.85
16412,2011-10-17,53,1,151.83
14208,2011-09-06,94,1,151.74
13462,2011-04-01,252,1,151.5
16461,2011-06-15,177,1,151.42
13697,2011-11-01,38,1,151.3
16337,2011-11-03,36,1,151.05
14073,2011-11-07,32,1,151.04
15717,2011-04-19,234,1,150.3
17234,2011-06-10,182,1,149.89
15869,2011-03-07,277,2,149.64
17946,2011-04-20,233,2,149.58
18262,2011-07-22,140,1,149.48
15748,2011-10-30,40,1,149.31
15435,2011-11-17,22,1,149.29
13003,2011-08-26,105,3,149.05
17549,2011-11-16,23,2,148.86
15526,2011-11-06,33,2,148.44
17859,2011-02-08,304,1,148.21
14968,2011-11-09,30,1,147.59
14098,2011-11-03,36,1,147.35
14037,2011-06-16,176,2,147.2
12864,2011-07-24,138,1,147.12
15503,2010-12-12,362,1,147.09
17030,2011-10-07,63,1,146.87
14238,2011-01-17,326,1,146.85
16893,2010-12-08,366,1,145.93
12565,2011-02-24,288,1,145.92
17935,2011-07-24,138,2,145.79
13866,2011-09-26,74,1,145.67
15937,2011-10-06,64,1,145.35
16598,2011-02-27,285,1,145.05
17524,2010-12-13,361,1,145.0
16852,2011-11-29,10,2,144.91
12974,2011-05-26,197,1,144.8
14109,2011-09-28,72,1,144.2
12587,2011-12-02,7,1,144.0
17186,2011-10-24,46,2,144.0
17578,2011-05-05,218,1,143.46
15705,2011-05-22,201,1,143.1
13299,2011-03-16,268,1,142.5
16287,2011-06-23,169,1,142.5
13584,2011-02-06,306,1,142.4
14386,2011-02-16,296,1,142.4
13561,2011-05-08,215,1,141.86
14041,2011-03-18,266,1,141.41
15388,2011-03-14,270,1,140.54
13483,2011-10-05,65,1,140.34
14494,2011-11-14,25,1,139.56
16483,2011-05-31,192,1,139.35
17718,2011-04-21,232,1,139.35
14772,2011-08-19,112,1,139.26
18209,2011-11-11,28,1,139.1
15135,2011-04-14,239,1,139.05
13273,2011-08-18,113,1,138.98
12902,2011-03-20,264,1,138.68
14581,2011-11-23,16,1,138.6
17122,2011-08-12,119,1,138.32
13716,2011-03-15,269,1,138.28
15663,2011-08-25,106,1,138.14
12512,2011-10-04,66,2,138.03
16050,2011-06-19,173,1,137.9
13279,2011-09-22,78,1,137.75
17709,2011-06-23,169,1,137.45
15836,2011-10-20,50,1,137.37
14483,2011-03-03,281,1,137.1
17468,2011-11-29,10,2,137.0
15691,2011-04-01,252,1,136.8
14247,2011-03-06,278,1,136.77
17972,2011-04-12,241,1,136.04
16462,2011-09-27,73,3,136.0
12968,2011-08-19,112,1,135.95
15042,2011-05-24,199,1,135.93
14889,2011-01-07,336,1,135.9
15419,2011-11-15,24,1,135.86
15174,2011-01-21,322,1,135.75
16114,2011-06-22,170,1,135.75
16665,2010-12-12,362,1,135.4
15276,2011-10-04,66,1,135.31
12851,2011-09-04,96,1,135.18
13364,2011-09-29,71,1,134.96
16055,2011-05-03,220,1,134.8
14340,2011-05-05,218,1,134.7
15562,2010-12-23,351,1,134.55
14174,2011-11-06,33,1,134.46
12837,2011-06-19,173,1,134.1
14280,2011-05-27,196,1,134.04
16424,2011-06-01,191,1,133.56
14349,2011-11-29,10,1,133.5
12445,2011-11-17,22,1,133.4
17881,2011-02-08,304,1,133.35
15709,2011-03-01,283,1,133.25
17647,2011-10-05,65,1,133.06
17785,2011-10-17,53,1,131.94
14438,2011-02-06,306,1,131.9
17297,2011-11-22,17,1,131.78
17455,2011-05-20,203,1,131.7
14795,2011-06-26,166,1,131.45
15844,2011-10-24,46,1,130.74
16679,2010-12-08,366,1,129.75
16611,2011-06-06,186,1,129.49
16623,2011-04-08,245,1,129.45
16828,2011-09-07,93,2,128.5
15543,2011-02-24,288,1,127.86
17359,2011-11-28,11,1,127.86
13781,2011-04-03,250,1,127.84
15578,2011-06-30,162,1,127.1
15923,2010-12-02,372,1,127.08
14962,2011-03-14,270,1,126.7
16414,2011-11-18,21,2,126.25
15463,2011-11-10,29,1,126.14
16988,2011-12-04,5,1,126.12
12814,2011-08-30,101,1,125.92
13522,2011-11-09,30,1,125.8
14861,2011-10-18,52,1,125.79
14890,2011-03-31,253,1,125.65
15017,2011-11-06,33,1,125.58
12531,2011-11-25,14,1,125.22
17148,2011-10-19,51,1,124.88
16849,2011-06-06,186,1,124.57
16569,2011-12-06,3,1,124.2
14495,2011-10-20,50,2,123.8
16658,2010-12-06,368,1,123.24
15917,2011-04-06,247,1,123.1
17967,2010-12-03,371,1,123.07
13519,2011-09-22,78,1,122.75
13876,2011-10-07,63,1,122.7
14413,2010-12-12,362,1,122.7
13638,2011-11-24,15,1,122.64
14165,2011-03-09,275,1,122.54
14076,2011-08-02,129,1,122.47
16073,2011-02-15,297,1,122.4
18018,2011-08-23,108,2,122.14
13244,2011-09-08,92,1,121.74
13182,2011-10-25,45,1,121.18
15049,2011-03-11,273,1,121.17
15512,2011-07-07,155,2,121.0
13002,2011-01-25,318,1,120.95
17446,2011-06-16,176,2,120.9
18015,2011-12-05,4,1,120.03
14259,2011-07-21,141,1,120.0
14314,2011-08-25,106,1,120.0
14453,2011-06-02,190,1,119.93
16542,2011-10-17,53,1,119.62
15266,2011-01-05,338,1,119.3
16666,2011-11-20,19,1,118.98
15843,2011-02-09,303,1,118.95
17079,2011-09-22,78,1,118.8
14155,2011-03-18,266,1,118.75
13581,2011-02-03,309,1,118.0
13193,2011-10-09,61,1,117.88
12929,2011-02-01,311,1,117.85
17654,2011-03-07,277,1,117.55
16959,2011-09-13,87,1,117.35
13877,2011-09-14,86,1,117.24
17117,2011-02-24,288,1,116.2
13170,2011-11-13,26,1,116.01
17601,2011-04-14,239,1,116.01
14143,2011-07-29,133,1,115.8
15350,2010-12-01,373,1,115.65
13067,2011-09-18,82,1,115.46
18027,2011-09-02,98,1,115.31
14972,2011-08-03,128,1,114.77
13188,2011-11-28,11,1,114.6
14632,2011-03-22,262,1,114.56
16247,2011-06-22,170,1,114.56
14974,2011-11-02,37,1,114.39
17852,2011-11-28,11,2,114.34
17219,2011-11-08,31,1,114.23
14652,2011-09-23,77,1,114.18
12938,2011-11-14,25,1,114.14
14582,2011-10-30,40,1,114.11
12651,2011-01-09,334,1,114.0
14457,2011-02-02,310,1,113.64
15445,2011-03-20,264,1,113.5
17217,2011-04-19,234,1,113.5
18105,2011-11-02,37,1,113.48
16913,2011-02-22,290,1,113.44
15280,2011-06-20,172,1,113.12
14689,2011-05-15,208,1,112.8
13161,2011-01-30,313,1,112.75
16697,2011-04-12,241,1,112.75
13807,2010-12-07,367,1,112.6
18129,2011-04-10,243,1,112.55
15610,2011-10-19,51,1,112.46
17038,2011-11-09,30,1,112.4
14271,2011-04-28,225,1,112.32
17893,2011-04-28,225,1,112.25
17900,2011-06-02,190,2,112.2
12756,2011-09-14,86,1,112.08
17274,2011-11-04,35,1,111.98
17957,2011-10-04,66,1,111.68
17887,2011-08-02,129,1,111.35
18120,2011-05-09,214,1,111.15
13508,2011-04-10,243,1,110.97
13144,2011-01-11,332,1,110.95
15537,2011-06-29,163,1,110.92
15853,2011-10-19,51,1,110.8
17349,2011-06-13,179,1,110.75
16963,2011-06-05,187,1,110.55
14641,2011-11-18,21,1,110.46
12734,2010-12-22,352,1,110.4
16792,2011-03-02,282,2,110.38
17901,2011-11-10,29,1,110.38
18277,2011-10-12,58,1,110.38
17746,2011-04-13,240,1,110.25
17836,2011-10-23,47,1,110.21
16339,2011-02-28,284,1,109.95
13133,2011-03-11,273,2,109.8
16363,2011-10-17,53,1,109.36
14699,2011-05-09,214,1,109.13
14345,2011-11-01,38,1,108.98
17639,2011-03-08,276,1,108.5
16106,2011-10-05,65,1,108.38
13226,2011-03-11,273,1,108.21
12956,2011-02-06,306,1,108.07
14661,2011-11-13,26,1,107.95
16784,2011-11-20,19,1,107.6
15395,2011-01-18,325,1,107.45
16757,2011-01-25,318,1,106.83
15168,2011-11-14,25,1,106.56
15070,2010-12-02,372,1,106.2
17791,2011-11-10,29,1,106.1
16581,2011-06-10,182,1,105.84
15775,2011-04-08,245,1,104.9
14027,2011-10-10,60,1,104.82
15607,2011-01-07,336,1,104.76
15958,2011-09-26,74,1,104.35
18174,2011-12-02,7,1,104.0
18255,2011-09-11,89,1,103.3
17548,2011-04-20,233,1,103.3
14542,2011-06-07,185,1,103.25
17962,2011-07-20,142,1,102.83
18011,2010-12-01,373,1,102.79
14836,2011-11-29,10,3,102.45
14981,2011-04-07,246,1,102.12
13948,2010-12-14,360,1,102.0
15212,2011-04-12,241,1,101.8
16516,2011-11-09,30,1,101.7
18068,2011-02-23,289,1,101.7
17643,2010-12-01,373,1,101.55
16006,2011-05-12,211,1,101.4
18086,2011-03-10,274,1,101.34
13101,2011-04-19,234,1,101.19
16344,2011-07-04,158,1,101.1
16498,2011-07-01,161,2,100.97
14946,2011-11-25,14,1,100.9
17427,2011-09-29,71,1,100.8
14371,2011-02-17,295,1,100.5
13703,2011-01-25,318,1,99.5
17939,2011-07-03,159,1,99.14
15256,2011-07-14,148,1,98.45
17538,2011-11-14,25,1,98.42
17895,2011-10-26,44,1,98.0
18033,2011-10-05,65,1,97.97
15422,2011-01-20,323,2,97.7
12984,2011-11-21,18,1,97.5
17325,2011-03-04,280,1,96.8
15216,2011-09-13,87,1,96.6
14642,2011-10-12,58,1,96.12
17024,2011-10-25,45,3,95.85
18249,2011-11-22,17,1,95.34
12548,2011-06-26,166,1,95.2
16387,2011-01-21,322,1,94.36
13651,2011-11-04,35,2,94.2
15397,2011-02-23,289,1,94.0
15428,2011-11-24,15,1,93.78
18227,2011-05-06,217,1,93.75
13283,2011-10-11,59,2,93.66
17991,2011-04-28,225,2,93.35
12821,2011-05-09,214,1,92.72
14054,2011-10-05,65,1,92.46
12789,2011-10-05,65,1,91.85
13160,2011-11-17,22,1,91.8
13551,2011-01-24,319,1,91.8
12659,2011-11-10,29,1,91.68
15488,2011-09-08,92,1,91.32
13947,2011-10-05,65,1,90.6
14353,2011-05-08,215,1,90.6
18084,2011-11-23,16,1,90.48
16506,2011-11-20,19,2,90.3
15552,2011-05-06,217,1,90.12
16597,2011-12-05,4,1,90.04
14117,2011-07-19,143,1,90.0
14219,2011-12-05,4,1,89.94
14760,2011-02-15,297,1,89.2
12686,2010-12-03,371,1,89.14
14436,2011-09-02,98,1,89.06
12353,2011-05-19,204,1,89.0
15083,2011-03-28,256,1,88.2
15180,2010-12-07,367,1,87.5
13296,2011-07-25,137,1,87.4
15541,2011-08-17,114,1,85.13
13841,2011-04-01,252,1,85.0
15729,2011-05-11,212,1,85.0
13666,2011-10-10,60,3,84.65
12401,2011-02-09,303,1,84.3
17309,2011-09-05,95,1,82.75
13006,2011-10-14,56,1,81.57
17620,2011-10-11,59,1,81.44
18281,2011-06-12,180,1,80.82
16789,2011-12-01,8,1,80.8
13967,2011-07-17,145,1,80.7
17752,2010-12-15,359,1,80.64
13747,2010-12-01,373,1,79.6
15753,2011-02-08,304,1,79.2
16078,2011-03-01,283,1,79.2
17942,2011-12-02,7,1,77.5
14785,2011-11-29,10,2,77.4
13132,2011-03-23,261,1,77.3
13992,2011-11-09,30,1,76.8
14373,2010-12-16,358,1,76.55
13106,2011-07-29,133,1,76.5
17536,2011-06-15,177,1,76.5
14090,2011-01-19,324,1,76.32
15668,2011-05-06,217,1,76.32
16148,2011-02-16,296,1,76.32
18113,2010-12-06,368,1,76.32
17995,2011-03-03,281,1,76.1
17628,2011-09-19,81,1,75.75
16610,2011-05-04,219,1,75.66
13403,2011-11-22,17,1,75.0
16468,2011-09-26,74,1,74.9
13095,2011-09-30,70,1,74.4
18050,2010-12-15,359,1,74.4
17960,2011-06-21,171,1,73.78
12506,2011-04-21,232,1,73.5
18032,2011-01-09,334,1,73.5
16171,2011-10-11,59,1,73.2
17906,2011-04-06,247,1,72.9
13686,2011-06-10,182,1,72.0
13938,2011-11-04,35,1,71.66
13185,2011-03-17,267,1,71.4
17747,2011-08-19,112,1,71.4
17022,2011-11-08,31,1,71.0
18037,2011-07-08,154,6,70.02
15863,2011-11-14,25,2,68.84
14393,2011-05-05,218,1,67.95
13684,2011-02-27,285,1,67.23
17382,2011-10-05,65,1,65.4
13130,2011-09-06,94,1,64.0
13302,2011-07-07,155,1,63.75
17263,2011-05-15,208,1,63.44
12665,2011-01-19,324,1,63.0
14437,2010-12-09,365,1,63.0
14840,2011-03-17,267,1,62.85
13218,2011-08-04,127,1,62.64
15516,2011-10-26,44,3,62.43
13194,2011-07-27,135,1,60.7
17174,2011-05-06,217,1,59.9
13391,2011-05-20,203,1,59.8
13682,2011-06-05,187,1,59.5
14957,2011-03-31,253,1,58.49
13080,2011-06-13,179,1,58.08
17775,2011-03-30,254,1,56.4
15899,2010-12-06,368,1,56.25
13366,2011-10-20,50,1,56.16
16349,2011-02-22,290,1,53.5
15504,2011-09-19,81,1,52.83
13832,2011-11-20,19,1,52.2
14865,2011-12-02,7,2,52.2
14682,2011-06-05,187,2,52.0
15313,2011-08-21,110,1,52.0
17844,2011-08-25,106,1,51.56
14351,2011-06-28,164,1,51.0
13011,2010-12-02,372,1,50.55
18184,2011-11-24,15,1,49.8
14821,2010-12-08,366,1,48.8
15603,2011-09-22,78,1,48.48
16257,2011-06-16,176,1,46.95
14080,2011-11-07,32,1,45.6
15423,2011-11-01,38,1,43.5
14300,2011-11-21,18,1,43.2
15992,2011-12-06,3,1,41.99
15178,2011-03-24,260,1,40.5
14589,2010-12-03,371,1,39.75
12977,2011-07-06,156,1,39.24
16659,2011-06-03,189,1,39.12
18019,2011-10-19,51,1,38.45
12855,2010-12-02,372,1,38.1
16162,2011-04-01,252,1,37.4
17816,2011-11-03,36,4,36.56
15940,2011-02-01,311,1,35.8
14576,2010-12-02,372,1,35.4
16856,2011-11-25,14,1,35.4
17831,2011-11-06,33,1,35.4
15744,2011-09-23,77,1,34.8
16765,2011-02-18,294,1,34.0
17408,2011-06-29,163,1,32.65
13120,2011-04-15,238,1,30.6
15657,2011-11-17,22,1,30.0
17102,2011-03-23,261,1,25.5
18268,2011-07-28,134,1,25.5
17986,2011-10-14,56,1,20.8
16953,2011-11-09,30,1,20.8
16093,2011-08-25,106,1,17.0
13307,2011-08-11,120,1,15.0
15823,2010-12-02,372,1,15.0
17763,2011-03-21,263,1,15.0
16878,2011-09-16,84,1,13.3
17956,2011-04-04,249,1,12.75
16454,2011-10-26,44,2,6.9
14792,2011-10-07,63,1,6.2
16738,2011-02-15,297,1,3.75
